names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000186395,5.237633,0.31532994,1.626487509403314e-07,3.984325696111754e-06
ENSG00000168118,3.0544286,0.31529006,0.0022548962628059,0.031025544148025
ENSG00000165416,3.408631,0.31471014,0.0006528972784825,0.0099982477225106
ENSG00000111237,4.877224,0.3146524,1.0758924255108363e-06,2.4120647466012543e-05
ENSG00000168303,3.1179817,0.31463695,0.0018209418330558,0.0254641087472846
ENSG00000184924,3.1203322,0.3144709,0.001806471119226,0.0252743617799259
ENSG00000031698,4.133793,0.31434622,3.568248667083369e-05,0.0006574398464585
ENSG00000111786,4.9554253,0.31392437,7.217227779951686e-07,1.6551194051175615e-05
ENSG00000173762,3.2610402,0.31298146,0.0011100431996636,0.0162612914936609
ENSG00000129351,4.2716994,0.3128123,1.939889046820632e-05,0.0003733753478578
ENSG00000129355,3.0202389,0.31247178,0.0025257538390516,0.0342768646903557
ENSG00000275700,3.1133854,0.31218705,0.0018495431116283,0.0258382832304451
ENSG00000163444,2.9985168,0.31211162,0.0027129723709041,0.036604880944737
ENSG00000111011,5.0769587,0.31210586,3.835246258805304e-07,9.100672409547827e-06
ENSG00000123240,4.690249,0.31208238,2.728728752166184e-06,5.819626678135855e-05
ENSG00000183696,4.1469617,0.31204173,3.369164626125094e-05,0.0006223959754945
ENSG00000125868,4.9684625,0.31188014,6.748579871763644e-07,1.5552812691307926e-05
ENSG00000143870,5.176161,0.31138635,2.2649801859787146e-07,5.467166643571705e-06
ENSG00000116871,3.2480407,0.31131864,0.0011620264169992,0.016934284092557
ENSG00000108669,4.729481,0.31127688,2.250943028452009e-06,4.841168643847976e-05
ENSG00000234545,4.7705245,0.3110356,1.837466995037624e-06,3.991718997591812e-05
ENSG00000147669,4.800561,0.31090966,1.582216618984237e-06,3.46136132165607e-05
ENSG00000068697,4.5886774,0.3107806,4.460628476987339e-06,9.300941401718244e-05
ENSG00000185624,5.131522,0.3101395,2.874087115044821e-07,6.889941600685719e-06
ENSG00000135821,5.009239,0.31009328,5.464558303977054e-07,1.2782869942458511e-05
ENSG00000104915,2.9478416,0.31008717,0.0032000102274308,0.0428052919396284
ENSG00000007080,3.121287,0.309937,0.0018006237943838,0.0252051354714347
ENSG00000115216,3.6301186,0.30948466,0.0002832908930717,0.0045652351854189
ENSG00000124562,4.3266697,0.30938897,1.5138081955812836e-05,0.0002968716646114
ENSG00000071462,3.938898,0.30938208,8.185667786746578e-05,0.0014235537925979
ENSG00000143106,4.985479,0.3088309,6.180850141422782e-07,1.4338753672452984e-05
ENSG00000164081,4.2345943,0.30843747,2.289646470077037e-05,0.000437091639492
ENSG00000204568,3.0613065,0.30830026,0.0022037337009602,0.0303774880647864
ENSG00000257727,3.1928074,0.30815837,0.0014089691563459,0.0201762655275618
ENSG00000074842,4.7924747,0.3079728,1.6473656062214545e-06,3.601074395378318e-05
ENSG00000103024,4.1648216,0.30766582,3.115963609758401e-05,0.0005790567917763
ENSG00000130066,3.377221,0.30695114,0.0007322218880749,0.0110618793484695
ENSG00000100097,5.2292657,0.30683666,1.7018481793170285e-07,4.161657362755706e-06
ENSG00000114209,4.1687183,0.306792,3.063172683038068e-05,0.0005703810715578
ENSG00000163463,4.8716507,0.30676797,1.1066977010383964e-06,2.475187260486833e-05
ENSG00000182154,5.0067883,0.30673262,5.534569655006756e-07,1.2935844871718877e-05
ENSG00000168958,3.4537785,0.30661547,0.000552791111532,0.0085352165892972
ENSG00000133703,3.8212721,0.3061665,0.0001327650663279,0.0022359424391677
ENSG00000162704,4.6665173,0.30602142,3.0634823295745803e-06,6.494026384568686e-05
ENSG00000198851,-4.0247955,0.30586302,5.702482582269722e-05,0.0010178749801625
ENSG00000184897,4.270415,0.30584475,1.9510967386870108e-05,0.0003752747769729
ENSG00000116478,4.0807004,0.3055698,4.490015958779198e-05,0.0008160065319638
ENSG00000105193,9.467672,0.3055609,2.861493976203628e-21,1.7061810040240526e-19
ENSG00000008513,4.2200994,0.30541518,2.4419431779314523e-05,0.0004626978743634
ENSG00000130255,5.634475,0.3053465,1.7559203509196282e-08,4.70889109226523e-07
ENSG00000148484,3.5997274,0.30508822,0.0003185509352535,0.0050808602217102
ENSG00000173486,4.2323833,0.30499905,2.312277410324689e-05,0.0004411113828927
ENSG00000005483,4.5244374,0.30486238,6.055635798957853e-06,0.0001246900349963
ENSG00000204370,4.1040726,0.30408505,4.059401840321104e-05,0.0007415950272044
ENSG00000014641,4.519027,0.3040401,6.212441243925621e-06,0.0001278248556679
ENSG00000125445,3.568611,0.3037727,0.0003588788778959,0.0057013728311541
ENSG00000011304,4.223943,0.303735,2.400647309986566e-05,0.0004561067133224
ENSG00000214756,3.2114527,0.30292836,0.0013206570594829,0.0190185474999746
ENSG00000165916,3.5455792,0.30240017,0.0003917512413221,0.0061885213003455
ENSG00000198833,3.1317053,0.30237937,0.0017379421667062,0.0243886285827618
ENSG00000126698,4.859681,0.30183285,1.1757502030472792e-06,2.6067423805535563e-05
ENSG00000125818,4.054764,0.30151683,5.0184969116347846e-05,0.0009026852211274
ENSG00000184009,-3.9967697,0.30144766,6.421271398771695e-05,0.0011389222131593
ENSG00000168101,3.051976,0.30144018,0.0022734022910445,0.0312456232487655
ENSG00000162585,3.6932943,0.301369,0.0002213675250446,0.0036193719497389
ENSG00000103035,4.3090973,0.30117553,1.63922291620974e-05,0.0003196769868048
ENSG00000099817,4.3132887,0.3008879,1.608439969676777e-05,0.0003143299979792
ENSG00000101695,4.2717986,0.30036113,1.939025418210522e-05,0.0003733753478578
ENSG00000119004,3.47212,0.3001044,0.0005163654131016,0.0080125273182506
ENSG00000151923,4.3329463,0.29997674,1.4712686089337995e-05,0.0002889336474895
ENSG00000137100,4.3496666,0.29888508,1.3634457857491336e-05,0.000269648586449
ENSG00000159346,3.440117,0.29725796,0.0005814628489175,0.0089483332663738
ENSG00000170043,4.7048635,0.29721388,2.540357606964948e-06,5.446899891169525e-05
ENSG00000100811,3.812464,0.29661882,0.0001375883048218,0.0023116155001958
ENSG00000074071,4.22536,0.29648292,2.385593991982858e-05,0.000453554179317
ENSG00000128534,4.8220787,0.2963862,1.4206988884578264e-06,3.117749855140339e-05
ENSG00000139278,4.8873796,0.29635063,1.0218687498860157e-06,2.3001485820727477e-05
ENSG00000110031,4.165235,0.296264,3.110321001353711e-05,0.0005783917434766
ENSG00000115816,3.5222902,0.2955454,0.0004278355363903,0.0067244324575452
ENSG00000198356,2.901557,0.2952627,0.0037131313722864,0.0489448699797537
ENSG00000143742,4.930651,0.29504487,8.195589137636109e-07,1.864230438255798e-05
ENSG00000108774,4.5762014,0.29464558,4.734950607686959e-06,9.843639156514788e-05
ENSG00000129128,4.215524,0.2941609,2.491986219790751e-05,0.0004712241688489
ENSG00000112308,3.5210936,0.29409355,0.000429770766489,0.0067472806499105
ENSG00000115241,4.312017,0.2938148,1.617720758516184e-05,0.0003159233904993
ENSG00000100092,3.2200942,0.29353052,0.0012814845655876,0.0185210538762391
ENSG00000164167,3.6895175,0.2934404,0.0002246798021353,0.003669246372402
ENSG00000015285,4.6085205,0.29328322,4.055448110135151e-06,8.519976249825576e-05
ENSG00000128228,3.9812496,0.29324862,6.855395570930655e-05,0.001211321598233
ENSG00000171204,2.9397326,0.29250598,0.0032849553244935,0.0438160818722551
ENSG00000044574,3.6273131,0.2923282,0.0002863860241294,0.0046071652928845
ENSG00000054148,3.8929977,0.29162642,9.90130547696324e-05,0.0016981284252534
ENSG00000172354,4.8532314,0.2909627,1.2146582256643614e-06,2.6887505620867347e-05
ENSG00000119414,3.1140156,0.29093254,0.0018455971817864,0.0257960176670235
ENSG00000242372,3.6002972,0.2908639,0.0003178536766209,0.0050726261011532
ENSG00000130731,4.3433137,0.29045108,1.4034944862414265e-05,0.0002769826019889
ENSG00000172531,3.4601202,0.29019392,0.0005399341505917,0.0083505047661056
ENSG00000161671,3.7501688,0.2900054,0.0001767155344313,0.0029216968359315
ENSG00000172216,4.73694,0.289967,2.1696933536942173e-06,4.67719127260975e-05
ENSG00000108654,-4.8706274,0.2899525,1.1124434587014858e-06,2.486053866559046e-05
ENSG00000134882,3.6501446,0.2899314,0.0002620928406838,0.0042456010215743
ENSG00000249915,4.3333125,0.28968102,1.4688234665147624e-05,0.000288655742115
ENSG00000128463,4.1922264,0.28966635,2.7622987737576627e-05,0.0005177970624467
ENSG00000174953,4.166459,0.28956676,3.0936738574608404e-05,0.000575678062294
ENSG00000260708,3.0373545,0.2895424,0.0023866459303082,0.0325308198205048
ENSG00000172270,4.6790795,0.28946456,2.8816546967813797e-06,6.13177609890671e-05
ENSG00000129515,4.201047,0.28802893,2.6568360217742903e-05,0.0004996991454644
ENSG00000167996,10.52717,0.28752112,6.475167903718421e-26,4.8779598208012105e-24
ENSG00000246705,3.6953187,0.28690505,0.00021961106979,0.0035927499239902
ENSG00000165494,3.5584266,0.28566018,0.000373082873516,0.0059106234597779
ENSG00000257621,3.59723,0.28538296,0.0003216241786269,0.0051269601716955
ENSG00000164104,4.1035733,0.2851539,4.0681712373605206e-05,0.0007427129039465
ENSG00000162613,3.18861,0.28443655,0.0014295859579675,0.0204401616765734
ENSG00000162244,5.34174,0.28398848,9.20585018163795e-08,2.309621714326069e-06
ENSG00000115520,3.4509988,0.283644,0.0005585161650153,0.0086046492624466
ENSG00000166598,4.1564527,0.2826492,3.23227084659645e-05,0.0005986857779578
ENSG00000103266,3.9991136,0.2826182,6.358017444422676e-05,0.0011291323248574
ENSG00000101109,3.2799246,0.28259954,0.0010383481552959,0.0152588718951306
ENSG00000111481,3.3877895,0.28235346,0.0007045833486567,0.0107020291397061
ENSG00000141524,4.215058,0.28182942,2.4971393541611783e-05,0.0004717462456495
ENSG00000149923,4.5406775,0.2813896,5.607369871408066e-06,0.0001155448038796
ENSG00000134330,3.495303,0.28081656,0.0004735241322205,0.0074010263699664
ENSG00000169057,3.820305,0.2807895,0.000133286630431,0.0022420315313319
ENSG00000139626,4.0520754,0.28049412,5.076525617305124e-05,0.0009119522685856
ENSG00000105583,4.4475985,0.27806556,8.683564626778081e-06,0.0001755759127711
ENSG00000087365,4.5106006,0.27628946,6.46443286528553e-06,0.0001326202537457
